,id_lancamento,id_centro_custo,id_forma_pagamento,dt_vencimento,valor,dt_pagamento,dt_competencia,ds_periodicidade,id_centro_resultado,valor_rateado,etapa_rateio,ds_canal_aquisicao,ds_segmento
808,48983106,81044,236252,2024-12-15,-8686.95,,2024-11-01,,204,-1469.8953121287354,1,canalA,segmento-S
809,48983106,81044,236252,2024-12-15,-8686.95,,2024-11-01,,204,-1735.3568694478795,1,canalB,segmento-M
810,48983106,81044,236252,2024-12-15,-8686.95,,2024-11-01,,204,-29.198581099641668,1,canalB,segmento-R
811,48983106,81044,236252,2024-12-15,-8686.95,,2024-11-01,,204,-1553.964841844939,1,canalB,segmento-S
812,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-0.08944354466431213,1,canalA,segmento-D
813,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-56.69224867395778,1,canalA,segmento-M
814,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-34.17266643794771,1,canalA,segmento-R
815,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-34.29324249697889,1,canalA,segmento-S
816,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-40.48656625524513,1,canalB,segmento-M
817,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-0.6812145150443338,1,canalB,segmento-R
818,48983172,81044,236252,2024-12-15,-202.67,,2024-11-01,,204,-36.2546180761618,1,canalB,segmento-S
819,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-3.103016212365611,1,canalA,segmento-D
820,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-1966.793326572448,1,canalA,segmento-M
821,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-1185.5337171025951,1,canalA,segmento-R
822,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-1189.7167966909667,1,canalA,segmento-S
823,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-1404.5784069106387,1,canalB,segmento-M
824,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-23.633004396400633,1,canalB,segmento-R
825,48983337,81044,236252,2024-12-15,-7031.12,,2024-11-01,,204,-1257.7617321145842,1,canalB,segmento-S
826,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-29.669218593316053,1,canalA,segmento-D
827,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-18805.3226732796,1,canalA,segmento-M
828,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-11335.377128322612,1,canalA,segmento-R
829,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-11375.373278586365,1,canalA,segmento-S
830,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-13429.753805351147,1,canalB,segmento-M
831,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-225.96490816239233,1,canalB,segmento-R
832,48983336,81044,236252,2024-12-15,-67227.44,,2024-11-01,,204,-12025.97898770456,1,canalB,segmento-S
833,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-0.8883230812530749,1,canalA,segmento-D
834,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-563.0482693214384,1,canalA,segmento-M
835,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-339.3913832319685,1,canalA,segmento-R
836,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-340.588903932718,1,canalA,segmento-S
837,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-402.09890406508197,1,canalB,segmento-M
838,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-6.765592522854825,1,canalB,segmento-R
839,48983338,81044,236252,2024-12-15,-2012.85,,2024-11-01,,204,-360.06862384468485,1,canalB,segmento-S
840,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-0.10573730135749024,1,canalA,segmento-D
841,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-67.01976543047094,1,canalA,segmento-M
842,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-40.397834666541144,1,canalA,segmento-R
843,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-40.5403758319,1,canalA,segmento-S
844,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-47.861925342153164,1,canalB,segmento-M
845,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-0.8053100392730643,1,canalB,segmento-R
846,48950514,0,402853,2024-11-30,-239.59,,2024-11-30,,100,-42.859051388304174,1,canalB,segmento-S
847,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-0.29168560702118623,1,canalA,segmento-D
848,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-184.87989300872803,1,canalA,segmento-M
849,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-111.44096525797,1,canalA,segmento-R
850,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-111.8341775473837,1,canalA,segmento-S
851,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-132.03131314491125,1,canalB,segmento-M
852,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-2.2215182781282454,1,canalB,segmento-R
853,48950503,0,402853,2024-11-30,-660.93,,2024-11-30,,100,-118.23044715585739,1,canalB,segmento-S
854,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-0.6480431291512111,1,canalA,segmento-D
855,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-410.7509643895969,1,canalA,segmento-M
856,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-247.590385343082,1,canalA,segmento-R
857,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-248.46399211804317,1,canalA,segmento-S
858,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-293.3363294478806,1,canalB,segmento-M
859,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-4.9355868845468,1,canalB,segmento-R
860,48950523,0,402853,2024-11-30,-1468.4,,2024-11-30,,100,-262.67469868769916,1,canalB,segmento-S
861,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-1.1998771857370694,1,canalA,segmento-D
862,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-760.5214668907901,1,canalA,segmento-M
863,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-458.4232768120208,1,canalA,segmento-R
864,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-460.0407939052954,1,canalA,segmento-S
865,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-543.1236805386119,1,canalB,segmento-M
866,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-9.13843204964985,1,canalB,segmento-R
867,47152852,81044,236252,2024-10-31,-2718.8,,2024-11-30,,204,-486.3524726178947,1,canalB,segmento-S
868,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-0.3971934188477867,1,canalA,segmento-D
869,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-251.75420045671288,1,canalA,segmento-M
870,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-151.75112149875633,1,canalA,segmento-R
871,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-152.28656558583413,1,canalA,segmento-S
872,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-179.78936019006574,1,canalB,segmento-M
873,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-3.0250804931163984,1,canalB,segmento-R
874,46612927,81044,402884,2024-10-18,-900.0,2024-10-18,2024-10-18,,204,-160.99647835666661,1,canalB,segmento-S
875,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-0.3614460111514859,1,canalA,segmento-D
876,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-229.09632241560874,1,canalA,segmento-M
877,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-138.09352056386825,1,canalA,segmento-R
878,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-138.58077468310904,1,canalA,segmento-S
879,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-163.60831777295982,1,canalB,segmento-M
880,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-2.7528232487359228,1,canalB,segmento-R
881,48498824,81044,402884,2024-11-29,-819.0,2024-11-28,2024-11-29,,204,-146.50679530456662,1,canalB,segmento-S
882,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-0.43691276073256535,1,canalA,segmento-D
883,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-276.9296205023842,1,canalA,segmento-M
884,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-166.92623364863195,1,canalA,segmento-R
885,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-167.51522214441752,1,canalA,segmento-S
886,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-197.7682962090723,1,canalB,segmento-M
887,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-3.3275885424280385,1,canalB,segmento-R
888,48609392,81044,402884,2024-12-09,-990.0,2024-12-09,2024-11-25,,204,-177.0961261923333,1,canalB,segmento-S
889,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-0.10989017921455431,1,canalA,segmento-D
890,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-69.65199545969057,1,canalA,segmento-M
891,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-41.98447694798925,1,canalA,segmento-R
892,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-42.13261647874744,1,canalA,segmento-S
893,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-49.74172298591819,1,canalB,segmento-M
894,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-0.8369389364288702,1,canalB,segmento-R
895,46454749,0,402856,2024-11-04,-249.0,2024-11-04,2024-10-12,,100,-44.5423590120111,1,canalB,segmento-S
896,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-1.277784468213958,1,canalA,segmento-D
897,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-809.9016546759273,1,canalA,segmento-M
898,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-488.18841623221573,1,canalA,segmento-R
899,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-489.9109577084812,1,canalA,segmento-S
900,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-578.3883647101144,1,canalB,segmento-M
901,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-9.731784782371891,1,canalB,segmento-R
902,46204242,0,402856,2024-11-04,-2895.33,2024-11-04,2024-10-02,,100,-517.931037422675,1,canalB,segmento-S
903,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-0.04374864845597899,1,canalA,segmento-D
904,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-27.72932654585994,1,canalA,segmento-M
905,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-16.714542971301906,1,canalA,segmento-R
906,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-16.77351916280415,1,canalA,segmento-S
907,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-19.802799195156904,1,canalB,segmento-M
908,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-0.3331958103140317,1,canalB,segmento-R
909,46503808,81044,402853,2024-10-15,-99.13,2024-10-15,2024-10-08,,204,-17.73286766610707,1,canalB,segmento-S
910,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.0009488509450252681,1,canalA,segmento-D
911,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.6014128122021475,1,canalA,segmento-M
912,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.36251656802480675,1,canalA,segmento-R
913,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.3637956844550482,1,canalA,segmento-S
914,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.42949680489849035,1,canalB,segmento-M
915,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.007226581178000285,1,canalB,segmento-R
916,46504909,81044,402853,2024-11-19,-2.15,2024-11-19,2024-10-01,,204,-0.38460269829648136,1,canalB,segmento-S
917,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-1.2211490999464731,1,canalA,segmento-D
918,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-774.004302959694,1,canalA,segmento-M
919,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-466.5503924300653,1,canalA,segmento-R
920,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-468.19658552889223,1,canalA,segmento-S
921,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-552.7523996065687,1,canalB,segmento-M
922,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-9.300441916058972,1,canalB,segmento-R
923,46621436,81044,402884,2024-11-18,-2767.0,2024-11-14,2024-10-15,,204,-494.97472845877394,1,canalB,segmento-S
924,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-2.6466321475890853,1,canalA,segmento-D
925,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-1677.5221557098969,1,canalA,segmento-M
926,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-1011.1683062533797,1,canalA,segmento-R
927,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-1014.7361486869414,1,canalA,segmento-S
928,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-1197.996436733138,1,canalB,segmento-M
929,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-20.157119685798936,1,canalB,segmento-R
930,46886611,0,402884,2024-11-22,-5997.0,2024-11-21,2024-10-21,,100,-1072.773200783255,1,canalB,segmento-S
931,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-2.578778271869255,1,canalA,segmento-D
932,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-1634.5141464652083,1,canalA,segmento-M
933,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-985.2441563306754,1,canalA,segmento-R
934,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-988.720527066028,1,canalA,segmento-S
935,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-1167.2824210340018,1,canalB,segmento-M
936,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-19.640335101558218,1,canalB,segmento-R
937,46911781,81044,402853,2024-10-17,-5843.25,2024-10-17,2024-10-18,,204,-1045.269635730658,1,canalB,segmento-S
938,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-1.6911171796475932,1,canalA,segmento-D
939,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-1071.8854674778645,1,canalA,segmento-M
940,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-646.1056916345382,1,canalA,segmento-R
941,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-648.3854340759531,1,canalA,segmento-S
942,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-765.4831659025699,1,canalB,segmento-M
943,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-12.879784379525253,1,canalB,segmento-R
944,46985616,81044,402853,2024-10-24,-3831.9,,2024-10-23,,204,-685.4693393499009,1,canalB,segmento-S
945,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-0.05454789618842937,1,canalA,segmento-D
946,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-34.57424352938857,1,canalA,segmento-M
947,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-20.840487352495867,1,canalA,segmento-R
948,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-20.914021673787886,1,canalA,segmento-S
949,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-24.691072132769026,1,canalB,segmento-M
950,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-0.4154443877213187,1,canalB,segmento-R
951,47026325,81044,402853,2024-10-17,-123.6,,2024-10-18,,204,-22.11018302764888,1,canalB,segmento-S
952,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-2.247413042305175,1,canalA,segmento-D
953,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-1424.4840088308547,1,canalA,segmento-M
954,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-858.6432540349797,1,canalA,segmento-R
955,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-861.6729216166194,1,canalA,segmento-S
956,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-1017.2901508061028,1,canalB,segmento-M
957,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-17.116611282167643,1,canalB,segmento-R
958,47243669,81044,433996,2024-12-03,-5092.41,,2024-10-29,,204,-910.9556403869695,1,canalB,segmento-S
959,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-0.03645352932980798,1,canalA,segmento-D
960,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-23.105441064138315,1,canalA,segmento-M
961,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-13.927380706441413,1,canalA,segmento-R
962,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-13.976522574877665,1,canalA,segmento-S
963,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-16.500667946332698,1,canalB,segmento-M
964,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-0.2776351652571272,1,canalB,segmento-R
965,47475182,0,402853,2024-10-31,-82.6,2024-10-31,2024-10-31,,100,-14.775899013622958,1,canalB,segmento-S
966,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-2.005385439160381,1,canalA,segmento-D
967,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-1271.0789854170037,1,canalA,segmento-M
968,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-766.1745512114986,1,canalA,segmento-R
969,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-768.8779489133669,1,canalA,segmento-S
970,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-907.7365030040652,1,canalB,segmento-M
971,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-15.273295289689905,1,canalB,segmento-R
972,47475185,0,402853,2024-10-31,-4544.0,2024-10-31,2024-10-31,,100,-812.8533307252145,1,canalB,segmento-S
973,47475183,0,402853,2024-10-31,-1404.52,2024-10-31,2024-10-31,,100,-0.6198512229334371,1,canalA,segmento-D
974,47475183,0,402853,2024-10-31,-1404.52,2024-10-31,2024-10-31,,100,-392.8820106949582,1,canalA,segmento-M
975,47475183,0,402853,2024-10-31,-1404.52,2024-10-31,2024-10-31,,100,-236.81942796381472,1,canalA,segmento-R
976,47475183,0,402853,2024-10-31,-1404.52,2024-10-31,2024-10-31,,100,-237.65503010735083,1,canalA,segmento-S
977,47475183,0,402853,2024-10-31,-1404.52,2024-10-31,2024-10-31,,100,-280.5752801935012,1,canalB,segmento-M
978,47475183,0,402853,2024-10-31,-1404.52,2024-10-31,2024-10-31,,100,-4.720873393546493,1,canalB,segmento-R
